text,sentiment,set
"The airline has ordered nine Airbus A350-900 aircraft with deliveries from 2011 , and in doing so becomes the lead airline for the latest variant of Rolls-Royce Trent series engines , called the 1700 .",positive,train
"`` Small firms are suffering at the moment because they are likely to have money trouble , '' he added .",negative,test
"Kesko 's car import and retailing business , VV-Auto , saw sales grow by 17.1 pct .",positive,test
It is now the leading private road ambulance service company in Finland .,positive,test
"Paper stocks were among the biggest fallers , with Stora Enso down 2.30 pct to 14.01 eur , M-real down 2.86 pct to 5.09 eur and UPM-Kymmene 1.14 pct lower at 19.10 eur .",negative,train
"The negotiation has resulted in the reduction of 80 people in regular employment , around half of which will be covered with pension arrangements .",negative,train
"In accordance with our strategy , we strengthened our local presence by establishing a representative office in South Africa in October .",positive,test
Pretax loss totalled EUR 162.3 mn compared to a profit of EUR 253.5 mn in 2007 .,negative,train
"Compared with the FTSE 100 index , which rose 28.3 points or 0.5 % on the day , this was a relative price change of 2.3 % .",positive,train
"MegaFon 's subscriber base increased 16.1 % in 2009 to 50.5 million users as of December 31 , while its market share by the number of customers amounted to 24 % as of late 2009 , up from 23 % as of late 2008 , according to TeliaSonera estimates .",positive,test
"The period 's sales dropped to EUR 30.6 million from EUR 38.3 million , according to the interim report , released today .",negative,train
It delivers a different user experience and enables us to widen the market we can address . '',positive,train
Cargotec Germany GmbH has been awarded a contract by Stadtverwaltung Mainz for chassis bodies under Open procedure .,positive,train
"`` We are very pleased to be working with Fujitsu and NTT DoCoMo to advance the progress of LTE , '' said Juergen Walter , Head of Converged Core , Nokia Siemens Networks .",positive,train
The pretax profit of the group 's life insurance business increased to EUR 36 million from EUR 27 million .,positive,train
"At the moment , Valio is not worried , but if the ban continues for long , it may become quite a problem .",negative,train
"As a result of the negotiations , the amount of employment contracts to be terminated is 13 .",negative,train
"In Finland , OP-Pohjola 's staff union is boycotting the group 's insurance sales tasks because the company has refused to take the sale of insurance into account in determining wages .",negative,test
"HELSINKI AFX - Kesko Corp is expected to report a lower second quarter EPS today due to tax charges , but other earnings lines are seen higher year-on-year , analysts said .",negative,train
Also construction expenses have gone up in Russia .,negative,train
"Operating profit margin was 8.3 % , compared to 11.8 % a year earlier .",negative,test
Finnish meat company Atria can no longer promise a sufficient amount of domestic beef to its customers .,negative,train
Finnlines estimated in its annual general meeting that 2008 will be financially a tough year due to large investments .,negative,train
"Outokumpu 's steel mill in Tornio , in Finland , is the suspected source .",negative,train
The pretax profit of the group 's life insurance business increased to EUR36m from EUR27m .,positive,train
The main strength of the cooperation project lies in merging the know-how of two large companies .,positive,test
"At first the contract envisaged the construction of three ferryboats with an option for two more units , further confirmed at a total value of 500 mln euro ( $ 645.8 mln ) .",positive,train
Reported operating margin was a negative 5.9 % .,negative,train
"Thanks to the multiplying effect of wagon performance , transport will be much more efficient , '' says development manager Juha Malkia from VR Cargo .",positive,train
"Cash flow from operations totalled EUR 7.4 mn , compared to a negative EUR 68.6 mn in the second quarter of 2008 .",positive,train
"EPS for the quarter came in at 0.36 eur , up from 0.33 eur a year ago and ahead of forecast of 0.33 eur .",positive,train
Last year 's third quarter result had been burdened by costs stemming from restructuring in the US .,negative,train
This is the first time Finnair has been awarded an agreement with the UK government .,positive,test
"National Conciliator Juhani Salonius , who met both parties on Wednesday , said they were too far apart in their views for him to propose mediation .",negative,train
"Profit before taxes amounted to EUR 56.5 mn , down from EUR 232.9 mn a year ago .",negative,train
Earnings per share ( EPS ) amounted to a loss of EUR0 .38 .,negative,train
Finnish airline Finnair is starting the temporary layoffs of cabin crews in February 2010 .,negative,test
Kone said in court papers that the union action delayed repairs to elevators at the federal courthouse on Jan. 21 and the Saltonstall state office building on Jan. 23 .,negative,train
The sales of the Tiimari segment fell by 4.0 % year-on-year to EUR3 .3 m in June 2010 .,negative,test
"In 2006 , Kone received an order from Aker Yards to supply 43 customised elevators for the very first Genesis cruise ship which is scheduled to be completed in 2009 .",positive,train
Orion 's net profit for the third quarter of 2007 decreased to 36.5 mln euro ( $ 52.1 mln ) from 40.3 mln euro ( $ 57.5 mln ) a year earlier .,negative,train
"In addition , the company will reduce a maximum of ten jobs .",negative,train
"Operating loss totalled EUR 0.3 mn , down from a profit of EUR 5.1 mn in the first half of 2009 .",negative,test
"However , the growth margin slowed down due to the financial crisis .",negative,test
"The Estonian electronic components factory , Elcoteq , is running out of material because of the closure of air traffic .",negative,train
The company said that its comparable operating profit for the January-June period fell short of last year 's corresponding performance .,negative,train
"Kalnapilio-Tauro Grupe ( Kalnapilis-Tauras Group ) , which is owned by Denmark 's Royal Unibrew , raised its market share to 25.2 percent from 23.91 percent , as beer sales for the nine months jumped by 11.4 percent to 52.99 million liters .",positive,train
"Net profit in the three months through March 31 fell to (  x20ac ) 103 million ( US$ 165 million ) from (  x20ac ) 131 million a year earlier , the Finnish company said .",negative,train
Revenue in the quarter fell 8 percent to ( EURO ) 2.4 billion compared to a year earlier .,negative,train
Diluted earnings per share ( EPS ) rose to EUR 3.68 from EUR 0.50 .,positive,test
The bank forecasts Finland 's GDP will grow by 2 % in 2010 and in 2011 .,positive,test
"According to Olvi 's Managing Director Lasse Aho , the company has an ongoing MMX Plus project that aims to find growth outside Finland .",positive,train
"Alma Media 's operating profit amounted to EUR 11.9 mn , down from EUR 15.0 mn a year earlier .",negative,train
Finnish automation solutions developer Cencorp Corporation ( OMX Helsinki : CNC1V ) issued on Thursday ( 18 September ) a profit warning for the third quarter of 2008 .,negative,test
"`` We continued actively to focus R&D and to position our offering away from point solutions towards dynamic end-to-end solutions , '' Ervio stated .",positive,test
"EBITDA for the year 2009 improved to EUR484m , as compared with EUR472m in 2008 .",positive,test
Comparable operating profit decreased to EUR 13.8 mn from EUR 17.1 mn in the corresponding period in 2005 .,negative,train
"The Dutch broker noted that Nokian Tyres reported a good first quarter in 2006 , above or in line with consensus .",positive,train
"Net income from life insurance doubled to EUR 6.8 mn from EUR 3.2 mn , and net income from non-life insurance rose to EUR 5.2 mn from EUR 1.5 mn in the corresponding period in 2009 .",positive,train
"Operating profit for the nine-month period increased from EUR3 .1 m and net sales increased from EUR61 .5 m , as compared to the corresponding period in 2007 .",positive,test
Earnings per share EPS rose to EUR 0.11 from EUR 0.03 .,positive,train
TELECOMWORLDWIRE-7 April 2006-TJ Group Plc sells stake in Morning Digital Design Oy Finnish IT company TJ Group Plc said on Friday 7 April that it had signed an agreement on selling its shares of Morning Digital Design Oy to Edita Oyj .,positive,train
"` The stable outlook reflects Nokia 's strong market position in the global mobile handset market , strong cash flow generation , and very conservative balance sheet , ' said Raab .",positive,train
"Biohit and VWR have been in close cooperation for a number of years in the US , where Biohit is one of VWR 's focus suppliers .",positive,train
Operating profit improved by 16.7 % to EUR 7.7 mn .,positive,test
Ramirent made 18 million kroons EUR 1.15 mln loss last year ; the year before the company was 7.3 million kroons in the black .,negative,train
"As capacity was cut with 1.4 % , the passenger load factor was down 7.8 percentage points .",negative,train
In addition the production personnel of the Sport Division have been given a temporary lay-off warning .,negative,test
"Finnish electronics contract manufacturer Scanfil reports net sales of EUR 58.9 mn in the second quarter of 2007 , down from EUR 62.4 mn a year earlier .",negative,train
"Operating margin , however , slipped to 14.4 % from 15.1 % , dragged down by a poor performance in enterprise solutions .",negative,train
"More than 200 volunteers from Fiskars , the garden tool company , Home Depot ( NYSE : HD ) , the city of Baltimore and the neighborhood are working right now to create a garden sanctuary - in a single day .",positive,test
Total operating revenue grew by 27.6 % year-on-year to EUR61m .,positive,test
Talentum 's net sales in September were smaller than expected .,negative,train
Prices and delivery volumes of broadband products decreased significantly in 2005 .,negative,test
Operating profit fell to EUR 6.2 mn from EUR 8.5 mn in the third quarter of 2007 .,negative,train
The company expects its net sales for the whole 2009 to remain below the 2008 level .,negative,train
"I use natural fibers to make the clothes more comfortable , to allow your skin to breathe and to be eco-friendly .",positive,train
"SSH COMMUNICATIONS SECURITY CORP STOCK EXCHANGE RELEASE OCTOBER 14 , 2008 AT 2:45 PM The Company updates its full year outlook and estimates its results to remain at loss for the full year .",negative,train
"The company 's operating income ( EBIT ) totalled EUR 0.0 mn , up from EUR -0.3 mn year-on-year .",positive,test
"Last year , UPM cut production , closed mills in Finland and slashed 700 jobs .",negative,test
The company 's previous estimate was for a lower revenue than the year-ago EUR 93.9 million .,negative,train
Passenger volumes rose by 8.4 % in the accounting period .,positive,train
Net cash flow from operations is expected to remain positive .,positive,train
"At the end of March 2007 , the group 's order book was at EUR 39.6 mn , up 42 % from the corresponding period in 2006 .",positive,train
"The staff reduction will start immediately , Glaston added .",negative,test
"However , the net sales declined to EUR 803.6 million from EUR 1.2 billion .",negative,train
"Investors will continue being interested in the company 's share although it is not quite cheap , Affarsvarlden said .",positive,train
"Both operating profit and net sales for the 12-month period increased , respectively from EUR21 .5 m and EUR196 .1 m , as compared to 2005 .",positive,test
Operating profit for continuing operations fell to EUR 48.3 mn from EUR 72.4 mn in the first half of 2007 .,negative,train
"Production levels have been agreed with producers a long time ago , so a fall in consumption will lead to losses .",negative,test
"By 14:29 CET on Monday , shares in Bavarian Nordic had climbed 1.21 % to DKK250 on the stock exchange in Copenhagen after having lost 7.41 % in the past month .",positive,train
"Furthermore , efficiency improvement measures initiated earlier are now bearing fruit , '' CEO Jan Lang said .",positive,train
The acquisition is part of Ramirent 's strategy to strengthen its position in selected locations .,positive,train
"Operating profit was EUR 0.6 mn , up from a loss of EUR 19mn a year earlier .",positive,train
18 March 2010 A leakage in the gypsum pond was detected today at the Talvivaara mine .,negative,train
Rapala said it estimates it will make savings of 1-2 mln eur a year by centralising its French operations at one site .,positive,test
"In the third quarter , net sales increased by 12 % year-on-year to EUR 159.5 million , or by 6 % at comparable currency rates growth .",positive,train
"Net sales for the financial year 2006 are expected to amount to about EUR20m and the operating result EBIT is expected to be a loss , as announced before .",negative,test
"In the fourth quarter of 2008 , net sales increased by 2 % to EUR 1,050.7 mn from EUR 1,027.0 mn in the fourth quarter of 2007 .",positive,test
"Scanfil , a systems supplier and contract manufacturer to the communications sector , will start personnel negotiations in Oulu , in Finland , to lay off staff temporarily .",negative,train
"Cargo traffic fell 1 % year-on-year to 8,561 tonnes in September 2009 .",negative,train
"For the first nine months of 2010 , the company 's net profit rose to EUR41m from EUR30m for the corresponding period of 2009 .",positive,test
"Managing Director 's comments : `` Net sales for the first quarter were notably lower than a year before , especially in Finland , Russia and the Baltic countries .",negative,train
"Finnish electronics contract manufacturer Scanfil had net sales of EUR 52.2 mn in the first quarter of 2007 , down from EUR 60.1 mn a year before .",negative,train
Operating loss increased to EUR 17mn from a loss of EUR 10.8 mn in 2005 .,negative,train
"A total of 16.5 mn passenger ship journeys took place in the northern Baltic Sea in 2007 , slightly down from 16.5 mn in 2006 .",negative,train
Operating profit decreased to EUR 16mn from EUR 21.1 mn in 2008 .,negative,train
"In the Baltic states the company reports net sales of EUR 11.9 mn , down from EUR 14.2 mn , and an operative EBIT of EUR -2.2 mn , down from EUR -1.7 mn .",negative,train
"Revenue grew by 2 percent to  x20ac 580 million $ 743 million , from  x20ac 569 million .",positive,train
"Citigroup , Inc ( NYSE : C ) has announced that its Global Transaction Services ( GTS ) business has been awarded a new mandate by Finland-based Pohjola Bank Group .",positive,train
"At this growth rate , paying off the national debt will be extremely painful .",negative,test
"The original name Componenta +_m+_l , as a subsidiary of the Finnish Componenta Group , has been changed to +_m+_l Components and the company has seen a 63 % growth in Q1 2010 , in comparison to Q1 2009 .",positive,train
Operating profit increased by 145.1 % to EUR 8.3 mn from EUR 3.4 mn .,positive,test
Sales of mid-strength beer decreased by 40 % .,negative,test
"( ADP News ) - Feb 12 , 2009 - Finnish construction company Lemminkainen Oyj ( HEL : LEM1S ) said today its net profit decreased to EUR 63.5 million ( USD 81.1 m ) for 2008 from EUR 80.6 million for 2007 .",negative,train
The aim is an annual improvement in Ruukki Construction 's operating profit of more than EUR 3 million USD 4.1 m starting in 2009 .,positive,test
"Ragutis , which is based in Lithuania 's second-largest city Kaunas , boosted its sales last year 22.3 per cent to 36.4 million liters .",positive,train
"EBIT totalled EUR 14.4 mn , compared to a loss of EUR 0.3 mn in the corresponding period in 2009 .",positive,test
"Operating profit totaled EUR 5.5 mn , up from EUR -0.7 mn .",positive,test
Nokia will certainly disagree with Qualcomm 's views on the patent situation .,negative,train
The acquisition of Boomeranger Boats Oy is in line with the Done Solutions strategy of developing its business through company acquisitions .,positive,train
Finnish automation solutions developer Cencorp Corporation ( OMX Helsinki : CNC1V ) said on Friday ( 27 June ) that it has completed employee negotiations regarding a reorganisation of its operations .,positive,train
UPM-Kymmene has generated four consecutive quarters of positive Free Cash Flow .,positive,train
"9 September 2010 - Finnish stationery and gift retailer Tiimari HEL : TII1V said today its net sales rose by 2 % year-on-year to EUR5 .7 m in August 2010 , driven by growth in Finland , while demand in the Baltics remained weak .",positive,train
"So far Norwegian Norske Skog has reduced the staff levels by 1,000 people and plans to reduce production by 200,000 tons in 2008 , while Finnish-Swedish Stora Enso is to cut staff by 1,700 people and production by 500,000 tons .",negative,train
"International sales rose by 59.8 % to EUR 1,244.4 mn .",positive,train
Diluted earnings per share ( EPS ) stood at EUR 0.25 versus EUR 0.42 .,negative,train
Cision says the sale will return its U.K. operation to profitability .,positive,train
"According to Arokarhu , some of the purchases that had been scanned into the cash register computer disappeared when the total sum key was pressed .",negative,train
"The tower it chose to add , due to go into operation in the summer , will increase total capacity to 80 broadsheet or 160 tabloid pages , with the ability to run 32 - and 48-page products side by side .",positive,train
Actions to improve operational efficiency and adjust operations are expected to deliver annualised permanent cost savings of around EUR 4.5 million and will be effected mostly during the first half of 2010 .,positive,test
"This is Done Logistics ' largest order in Norway , the diversified group said .",positive,train
"Nordea Bank ( STO : NDA ) and Sampo Bank have helped Finnish real estate investment company Sponda ( HEL : SDA1V ) place a EUR100m ( USD125 .4 m ) domestic bond , the company said Friday .",positive,train
As a result of these negotiations the company has decided to make 45 people redundant on financial and production grounds .,negative,train
Export declined by 6 percent to 16.4 million liters .,negative,test
The operating margin of Aker Yards Cruise & Ferries division went down from 8.3 % to 6.4 % in the first quarter of 2007 .,negative,train
"At present , the trade mark Pit-Produkt is little-known outside the North-West of Russia .",negative,train
"In the building and home improvement trade , sales decreased by 22.5 % to EUR 201.4 mn .",negative,train
"Finnish Scanfil , a contract manufacturer and systems supplier for communication and industrial electronics reports net sales of EUR 108.7 mn in the first half of 2008 , down from EUR 111.1 mn a year earlier .",negative,train
Finnish-Swedish Stora Enso does not understand the decision issued by a federal judge in Brazil concerning Stora Enso 's associated pulp company Veracel .,negative,train
"Finnish construction company YIT is reducing the number of start-ups of market-financed residential units in 2007 to about 2,300 from the previously announced 2,700 .",negative,train
"In the reporting period , EPS stood at EUR0 .07 versus EUR0 .11 .",negative,train
"As a result , the company has decided it will implement fixed-term temporary lay-offs .",negative,test
`` The Government has had a very professional approach in assessing the offer .,positive,train
"The company 's net profit amounted to EE 55.5 mn , which was 36 % more than in 2004 .",positive,train
Combining this deep domain expertise with our Application Service Management ASM and outsourcing service offerings has now proved to be a winning combination .,positive,test
"TietoEnator was down 1.13 pct to 18.38 , extending recent lows after last week 's second-quarter report , dealers said .",negative,test
Net sales fell by 5 % from the previous accounting period .,negative,train
Elisa CEO Sami Seppanen said EMT 's slogan `` Best coverage across Estonia '' clearly gives misleading information to consumers .,negative,test
Finnish software developer Done Solutions Oyj said its net profit increased to 3.5 mln euro ( $ 4.6 mln ) in 2006 from 2.3 mln euro ( $ 3.0 mln ) in 2005 .,positive,train
"It rose by 15.7 % and by 24.8 % in Finland and abroad , respectively , to EUR 7 million and EUR 4.2 million , due to a 40 % growth in Russia .",positive,test
F-Secure also point out the logical weakness in the sequenced numbers of a card approach that has apparently already been utilised .,negative,train
"About Marubeni Marubeni Corporation TSE : 8002 ; ADR : MARUY was established in 1858 , and is a core company of Marubeni Group , one of Japan 's leading general trading houses .",positive,train
Full-year operating result for 2008 was 3.6 million negative .,negative,train
The company will use the assets for strengthening its balance sheet and financial position .,positive,train
`` The lowering of prices by us and by our competitors shows that the real estate market has stabilised and returned into balance and apartments are acquiring a fair price in the eyes of our clients .,positive,test
"The growth in the activeness of Talentum 's customers , which started at the end of 2009 , continued during the reporting period , the company stated .",positive,train
Finnish industrial group Ruukki Group has brought counter action against Finnish metal company Rautaruukki in the dispute concerning the names of the companies .,negative,train
The net sales decreased to EUR 49.8 million from EUR 59.9 million .,negative,train
"In Finland , snow storms brought trees down on power lines , cutting off electricity for some 2,000 households .",negative,train
Altia 's operating profit jumped to EUR 47 million from EUR 6.6 million .,positive,train
Exports grew 16.5 percent to 19.1 million liters .,positive,train
"Again , the most significant sales increase of 18.6 % was in Russia .",positive,train
The airline 's share price closed down slightly at (  x20ac ) 12.51 ( $ 15US .74 ) in Helsinki .,negative,test
"ADPnews - Aug 3 , 2009 - Finnish media group Ilkka-Yhtyma Oyj HEL : ILK2S said today its net profit fell 45 % on the year to EUR 5.9 million USD 8.4 m in the first half of 2009 .",negative,train
"According to Aktia Asset Management , Finnish analysts ' forecasts for 2009 are still too high .",negative,train
"The services also give the supplier opportunity to key-in invoices , receive orders electronically , to send order confirmations and to upload and create electronic catalogues .",positive,test
Hobby Hall 's sales decrease 26 pct due to implementing a new information system that involved changing in the principal of posting sales .,negative,train
Finnish Cargotec has been awarded a significant order for a total of 292 Hiab loader cranes by BAE Systems in the US .,positive,test
- Net sales for the period are expected to fall well below that of last year and the result after non-recurring items is expected to be in the red .,negative,train
"Earnings per share ( EPS ) amounted to EUR0 .98 , up from the loss of EUR0 .02 .",positive,train
"UPM said the move will lower net profit by  x20ac 385 million US$ 520 million in the second quarter , mainly due to impairment charges .",negative,test
"`` Neste Oil is working with over 20 research communities in Europe , America , Africa , Asia , and Australia to develop and introduce new raw materials .",positive,test
We are very proud to be able to use this kind of innovative mobile service for voting in elections .,positive,train
Finnish retail software developer Aldata Solution Oyj reported a net loss of 11.7 mln euro $ 17.2 mln for 2007 versus a net profit of 2.5 mln euro $ 3.7 mln for 2006 .,negative,test
The company now estimates its net sales in 2010 to increase considerably from 2009 and its operating result to be clearly positive .,positive,train
"In its financial report , published on Friday , SEB said its net profit soared to SEK6 .745 bn in 2010 from a year-earlier SEK1 .114 bn and proposed a 50 % dividend increase to SEK1 .50 per share .",positive,train
"Profitability ( EBIT % ) was 13.6 % , compared to 14.3 % in Q2 2009 .",negative,test
"`` There 's the issue of thieves stealing them from building sites , '' said Mr Smith .",negative,test
The program 's target is structural cost reductions of about EUR 30mn in 2009 .,positive,train
"Therefore , the company 's 2005 result will remain weaker than that of 2004 .",negative,train
A total of 140 jobs will be reduced at the Raahe Steel Works .,negative,test
"The result will also be burdened by increased fixed costs associated with operations in China , and restructuring costs in Japan .",negative,train
"Operating loss totalled EUR 0.9 mn , down from a profit of EUR 2.7 mn .",negative,train
The diesel margin has remained high .,positive,test
The operating margin came down to 2.4 % from 5.7 % .,negative,train
"Ruukki Romania , the local arm of Finnish metal producer Ruukki , increased its capital by 900,000 euro ( $ 1.14 mln ) through cash contribution , it was reported on September 19 , 2006 .",positive,train
L&T 's net profit for the whole 2010 dropped to EUR 36 million from EUR 45 million for 2009 .,negative,test
The company confirmed its estimate for lower revenue for the whole 2009 than the year-ago EUR 93.9 million USD 137.3 m as given in the interim report on August 5 .,negative,train
"In addition to Russia , we now seek additional growth in Ukraine .",positive,test
"The Baltimore Police and Fire Pension , which has about $ 1.5 billion , lost about $ 3.5 million in Madoff Ponzi scheme .",negative,test
"The company said that it will supply the WCDMA 3G-HSPA radio network , including the modular , high capacity Nokia Flexi WCDMA base station in East Java , Bali , Sumatra and Batam .",positive,test
"Finnish plumbing and heating systems supplier Uponor 's net sales in continuing business operations decreased to EUR 249.1 mn in July-September 2008 , compared to EUR 262.1 mn in the third quarter of 2007 .",negative,train
"The major breweries increased their domestic beer sales by 4.5 per cent last year , to 256.88 million litres from 245.92 million litres in 2004 .",positive,train
The Finnish company previously said its operating result will be lower than the break-even posted a year earlier .,negative,train
Finnish fibers and plastic products maker Suominen Corporation said its net loss from continuing operations narrowed to 1.8 mln euro ( $ 2.3 mln ) in 2006 from 3.7 mln euro ( $ 4.8 mln ) in 2005 .,positive,test
`` I warmly welcome Michael Frei to Outotec .,positive,test
"It currently employs about 750 people and expects headcount to reach 1,000 by end of 2007 .",positive,train
"The personnel reduction will be carried out in Anjalankoski , Hollola , Jyvaskyla , Jarvenpaa , Karhula , Turku and Valkeakoski units .",negative,test
"Tieto offers Aktia a good foundation and the required support services for implementing the update project , ' says Juha Volotinen , responsible for Aktia 's web services .",positive,train
Finnish business software group AffectoGenimap Oyj said its net profit halved to 1.2 mln euro ( $ 1.5 mln ) in the first nine months of 2006 from 2.2 mln euro ( $ 2.8 mln ) in the same period of 2005 .,negative,test
"Due to market conditions , the company will also temporarily lay off about 3,200 people at different sites .",negative,train
Profit for the period fell to EUR 1.6 mn from EUR 7.5 mn in January-September 2008 .,negative,test
"OUTOTEC OYJ PRESS RELEASE , FEBRUARY 19 , 2008 AT 11.00 AM Outotec has won two large minerals processing technology orders from Mirabela Mineracao do Brasil Ltda , Brazil and from Cumerio Med JSCo , Bulgaria .",positive,train
Finnish Bank of +_land reports its operating profit fell to EUR 4.9 mn in the third quarter of 2007 from EUR 5.6 mn in the third quarter of 2006 .,negative,train
"( ADPnews ) - May 4 , 2010 - Finnish cutlery and hand tools maker Fiskars Oyj Abp ( HEL : FISAS ) said today its net profit declined to EUR 12.9 million ( USD 17m ) in the first quarter of 2010 from EUR 17 million in the correspond",negative,test
Finnish developer and manufacturer of mobile phone chargers Salcomp Plc OMX Helsinki : SAL1V on Wednesday 19 November lowered its full-year net sales estimate .,negative,train
"Comptel , a vendor of dynamic Operations Support System ( OSS ) software , has been selected by Orascom Telecom ( OTH ) as partner for provisioning and activation solutions for mobile services .",positive,train
"As a result , 12 people will be made redundant and a total of 67 persons are laid off temporarily .",negative,test
